,Unnamed: 0,prime,target,RT.200SOA,RT.1200SOA,obs.200SOA,obs.1200SOA,primecond,rel,t_length,t_freq,t_logfreq,t_orthoN,t_bgmean,t_POS,relation,FAS,LSA,BEAGLE_RPs,BEAGLE_PMI,p_freq,p_logfreq,p_length,p_orthoN,p_bgsum,p_bgmean,p_POS,jc_similarity,path_similarity,cosine_distance
876,976,CHANGE,chicken,570.030303,628.71875,33,32,3,0,7,61.73,3.5,1.0,1758.5,NN|VB,,,,0.06807726900000001,0.06551356,240.35,4.09,6.0,2.0,11275.0,2255.0,NN|VB,0.06215743464514661,0.07142857142857142,0.9694686327129602
877,977,CHANGE,different,685.96875,691.2424242000001,32,33,1,1,9,209.53,4.03,0.0,2611.5,JJ|NN,synonym,0.165,0.29,0.248816962,0.127013624,240.35,4.09,6.0,2.0,11275.0,2255.0,NN|VB,NA,,0.95962880179286
878,978,CHANNEL,mine,657.9393938999999,712.1935484,33,31,4,0,4,250.98,4.11,20.0,3514.0,NN|VB|minor,,,,0.044584937000000005,0.145431779,7.0,24.41,3.1,1.0,10520.0,1753.33,NN|VB,0.04588769857620265,0.07142857142857142,0.9779269769787788
879,979,CHANNEL,marker,713.6071429,752.1,28,30,2,1,6,5.24,2.43,4.0,2395.0,NN,unclassified,0.013000000000000001,0.05,0.021922055,0.06510782799999999,7.0,24.41,3.1,1.0,10520.0,1753.33,NN|VB,0.0428581631254846,0.07692307692307693,1.0190468095242977
880,980,CHAOS,bag,675.2727272999999,610.5483871,33,31,3,0,3,94.04,3.68,20.0,780.5,NN|VB,,,,0.076652795,0.0,9.39,2.68,5.0,1.0,3526.0,881.5,NN,0.0485474355852831,0.07142857142857142,0.9699869137257338
881,981,CHAOS,confusion,655.7857142999999,702.0666667,28,30,1,1,9,7.12,2.56,1.0,2263.0,NN,synonym,0.147,0.33,0.140724646,0.663416045,9.39,2.68,5.0,1.0,3526.0,881.5,NN,0.7523684857417966,0.5,0.8277807384729385
882,982,CHAPEL,priest,780.4333333,687.9677419,30,31,2,1,6,26.2,3.13,0.0,2705.0,NN,script,0.033,0.48,0.045572842,0.392511657,6.0,7.96,2.61,0.0,6932.0,1386.4,NN,0.06014786763574623,0.07692307692307693,0.828033983707428
883,983,CHAPEL,jungle,724.1875,736.65625,32,32,4,0,6,22.57,3.06,4.0,1961.4,NN,,,,0.09325578300000001,0.09354697699999999,6.0,7.96,2.61,0.0,6932.0,1386.4,NN,0.04956049171064626,0.1111111111111111,1.0290221255272627
884,984,CHAPTER,sorority,912.1071429,878.8846153999999,28,26,2,1,8,1.88,1.99,0.0,2026.57,NN,bpa,0.013000000000000001,0.03,0.003785162,4.781475402,7.0,11.84,2.78,3.0,14455.0,2409.17,NN,0.04437593840268958,0.08333333333333333,0.9325665533542633
885,985,CHAPTER,trash,634.90625,741.59375,32,32,4,0,5,22.47,3.06,3.0,1886.25,NN|VB,,,,0.075573612,0.11126101099999999,7.0,11.84,2.78,3.0,14455.0,2409.17,NN,0.05437264839223782,0.08333333333333333,0.968359787017107
886,986,CHARACTER,personality,696.7878787999999,738.4333333,33,30,1,1,11,15.9,2.91,0.0,2480.0,NN,synonym,0.161,0.22,0.275784271,0.347900249,38.16,3.29,9.0,0.0,21897.0,2737.13,NN,0.06036148100173718,0.1,0.7609167695045471
887,987,CHARACTER,talk,571.9090909,610.3548387,33,31,3,0,4,855.0,4.64,8.0,1682.33,VB|NN,,,,0.066104339,0.065395832,38.16,3.29,9.0,0.0,21897.0,2737.13,NN,0.06504271554972033,0.07692307692307693,0.8793863728642464
888,988,CHARCOAL,grill,696.0333333,649.8,30,30,1,1,5,4.45,2.36,2.0,1667.75,NN|VB,fpa,0.247,0.19,0.014114739,20.54992153,1.76,1.96,8.0,0.0,12016.0,1716.57,NN,0.04503750305501778,0.08333333333333333,0.6871812045574188
889,989,CHARCOAL,star,643.483871,598.6774194,31,31,3,0,4,81.35,3.62,10.0,2802.33,NN|VB,,,,0.017169805,0.0,1.76,1.96,8.0,0.0,12016.0,1716.57,NN,0.05379726570423539,0.1,0.9257460609078407
890,990,CHARGE,electric,704.4193548,688.2,31,30,2,1,8,17.14,2.94,0.0,2063.57,JJ,bpa,0.028999999999999998,0.39,0.067809989,0.8006599059999999,6.0,89.39,3.66,1.0,7144.0,1428.8,NN|VB,NA,0.05,0.9162771999835968
891,991,CHARGE,safe,553.1875,757.03125,32,32,4,0,4,143.2,3.86,8.0,513.0,JJ|NN,,,,0.043543218,0.05890595,6.0,89.39,3.66,1.0,7144.0,1428.8,NN|VB,0.05055998068877852,0.05555555555555555,1.0155059630051255
892,992,CHARM,wolf,650.8387097,608.1515152000001,31,33,3,0,4,20.27,3.01,2.0,579.0,NN|VB,,,,0.086849445,0.062247449,15.57,2.9,5.0,3.0,6210.0,1552.5,NN|VB,0.045322150097840234,0.047619047619047616,0.9747107774019241
893,993,CHARM,bracelet,699.7333332999999,752.7741934999999,30,31,1,1,8,7.8,2.6,0.0,1897.86,NN,fpa,0.33299999999999996,0.32,0.08499783400000001,12.36808957,15.57,2.9,5.0,3.0,6210.0,1552.5,NN|VB,0.041039360151793325,0.06666666666666667,0.9127324670553207
894,994,CHART,graph,651.7,627.3666667,30,30,1,1,5,0.75,1.59,1.0,1320.75,NN,synonym,0.275,0.41,0.5848614320000001,0.46673583700000004,9.47,2.68,5.0,3.0,6630.0,1657.5,NN|VB,0.15083694502191833,0.3333333333333333,0.7851220816373825
895,995,CHART,winner,691.5,765.3125,32,32,3,0,6,31.22,3.2,5.0,3233.2,NN,,,,0.086500075,0.033327335,9.47,2.68,5.0,3.0,6630.0,1657.5,NN|VB,0.048066787211784326,0.1,0.9820919297635555
896,996,CHEAP,sale,653.0,674.7666667000001,33,30,2,1,4,25.39,3.11,19.0,2405.33,NN,unclassified,0.027000000000000003,0.14,0.11595742099999999,0.256374533,5.0,36.24,3.27,2.0,5954.0,1488.5,JJ|RB|NN,NA,,0.8591263592243195
897,997,CHEAP,auto,601.75,707.7419355000001,32,31,4,0,4,7.67,2.59,1.0,925.33,NN,,,,0.055044234000000004,0.140546877,5.0,36.24,3.27,2.0,5954.0,1488.5,JJ|RB|NN,NA,,0.9785392079502344
898,998,CHEAT,fail,653.5,625.7931034,32,29,2,1,4,24.59,3.1,15.0,926.33,VB,unclassified,0.042,0.26,0.14466789900000002,0.086827455,5.0,17.67,2.96,4.0,9262.0,2315.5,VB|NN,0.0612339347452904,0.06666666666666667,0.8675662875175476
899,999,CHEAT,wear,670.5483871,820.53125,31,32,4,0,4,109.33,3.75,14.0,1754.67,VB|NN,,,,0.04296412,0.093528212,5.0,17.67,2.96,4.0,9262.0,2315.5,VB|NN,0.05599934843102959,0.047619047619047616,0.8401473462581635
900,1000,CHECK,tight,616.3225806,736.6129032,31,31,4,0,5,50.92,3.41,7.0,1601.5,JJ|RB,,,,0.039702753,0.025957701,5.0,278.98,4.15,4.0,5510.0,1377.5,VB|NN,NA,,0.9582736529409885
901,1001,CHECK,cash,642.8064516,659.5,31,32,2,1,4,72.43,3.57,12.0,1516.67,NN|VB,antonym,0.1,0.49,0.226268025,0.982235822,5.0,278.98,4.15,4.0,5510.0,1377.5,VB|NN,0.060847599720096415,0.06666666666666667,0.8905557990074158
902,1002,CHECKERS,cotton,705.7419355000001,795.8,31,30,4,0,6,14.18,2.86,0.0,2004.4,NN|VB,,,,0.054012029,0.17143372399999998,,,,,,,NN,0.04267180764383943,0.058823529411764705,0.9865705296397209
903,1003,CHECKERS,round,737.0666667,648.53125,30,32,2,1,5,66.53,3.53,7.0,1859.0,JJ|NN|VB,perceptual property,0.013000000000000001,0.02,0.057727234,0.033803331,,,,,,,NN,0.039969340604874316,0.05555555555555555,0.8690184205770493
904,1004,CHECKING,account,644.8666667,690.6333333,30,30,1,1,7,44.71,3.36,0.0,1785.0,NN|VB,fpa,0.44,0.42,0.294609122,0.5954209979999999,32.47,3.22,8.0,0.0,16750.0,2392.86,VB|NN,NA,,0.9714988227933645
905,1005,CHECKING,snow,667.8064516,676.7333332999999,31,30,3,0,4,31.35,3.2,6.0,550.67,NN|VB,,,,0.040910629,0.0,32.47,3.22,8.0,0.0,16750.0,2392.86,VB|NN,NA,,0.9583256840705872
906,1006,CHEERLEADER,rock,673.9393938999999,736.9666667,33,30,4,0,4,86.16,3.64,12.0,1244.67,NN|VB,,,,0.050870063,0.155719701,11.0,6.45,2.52,0.0,25626.0,2562.6,NN,0.048917498985137295,0.1111111111111111,0.9037731140851974
907,1007,CHEERLEADER,snob,848.4444444000001,735.6666667000001,27,24,2,1,4,2.18,2.05,5.0,441.67,NN,unclassified,0.039,-0.12,0.0,0.0,11.0,6.45,2.52,0.0,25626.0,2562.6,NN,0.042425081899197525,0.14285714285714285,0.8980209231376648
908,1008,CHEF,waiter,620.8387097,750.7741934999999,31,31,2,1,6,13.2,2.83,4.0,2863.4,NN,script,0.013999999999999999,0.46,0.024727882000000003,2.8859223739999997,4.0,11.88,2.78,2.0,3713.0,1237.67,NN,0.0688699864638396,0.14285714285714285,0.7690141946077347
909,1009,CHEF,donkey,613.8125,712.0344828,32,29,4,0,6,5.35,2.44,1.0,1322.8,NN,,,,0.034752582000000004,0.114486234,4.0,11.88,2.78,2.0,3713.0,1237.67,NN,0.037405585615080374,0.058823529411764705,0.9835204053670168
910,1010,CHEMICAL,muscle,676.9642857000001,775.4,28,30,3,0,6,13.61,2.84,0.0,1339.2,NN|VB,,,,0.042427749,0.0,11.35,2.76,8.0,0.0,12808.0,1829.71,NN|JJ,0.07182926724515137,0.09090909090909091,0.9992118854424916
911,1011,CHEMICAL,reaction,605.9677419,763.4482759,31,29,1,1,8,16.27,2.92,0.0,2978.71,NN,fpa,0.11,0.62,0.11595633300000001,3.588779857,11.35,2.76,8.0,0.0,12808.0,1829.71,NN|JJ,0.08136262147428507,0.1111111111111111,0.9935256587341428
912,1012,CHEMIST,wool,735.1481481000001,749.6071429,27,28,3,0,4,3.16,2.21,6.0,854.0,NN,,,,0.112049162,0.039816353,1.86,1.98,7.0,1.0,11973.0,1995.5,NN,0.05901489722673078,0.1111111111111111,0.8799841925501823
913,1013,CHEMIST,scientist,726.9354839,891.4482759,31,29,1,1,9,12.18,2.79,0.0,2631.38,NN,,0.262,0.36,0.40856826,2.7239715810000003,1.86,1.98,7.0,1.0,11973.0,1995.5,NN,0.483045359006872,0.5,0.8928952664136887
914,1014,CHEMISTRY,science,566.3666667,804.6333333,30,30,1,1,7,37.25,3.28,0.0,1660.33,NN,supraordinate,0.32899999999999996,0.64,0.344875647,2.740039711,8.67,2.65,9.0,0.0,14295.0,1786.88,NN,0.2278809007706646,0.3333333333333333,0.7232086956501007
915,1015,CHEMISTRY,body,644.84375,712.3870968,32,31,3,0,4,195.53,4.0,4.0,483.0,NN,,,,0.033186176,0.18226888300000002,8.67,2.65,9.0,0.0,14295.0,1786.88,NN,0.05456683305353082,0.06666666666666667,1.009951219893992
916,1016,CHESS,foot,593.030303,613.5,33,30,4,0,4,64.92,3.52,11.0,807.0,NN|VB,,,,0.09019965199999999,0.023245467000000002,5.0,7.45,2.58,1.0,9326.0,2331.5,NN,0.05061436130802198,0.05263157894736842,1.0884742438793182
917,1017,CHESS,king,609.0606061000001,631.28125,33,32,2,1,4,129.25,3.82,8.0,3746.67,NN,unclassified,0.092,0.1,0.07103236,0.261161228,5.0,7.45,2.58,1.0,9326.0,2331.5,NN,0.06628262880598926,0.08333333333333333,0.9441946931183338
918,1018,CHEW,swallow,710.9354839,651.9333333,31,30,2,1,7,12.73,2.81,1.0,1282.67,VB|NN,script,0.102,0.75,0.336568873,6.695917682,4.0,9.06,2.67,4.0,3575.0,1191.67,VB|NN,0.04733766773196779,0.25,0.8992944434285164
919,1019,CHEW,little,646.516129,621.1724138,31,29,4,0,6,1446.39,4.87,0.0,1886.6,JJ|RB|NN,,,,0.076620402,0.045094104,4.0,9.06,2.67,4.0,3575.0,1191.67,VB|NN,0.15513861849738095,0.2,0.9263028502464294
920,1020,CHICKEN,communism,960.1290323,908.5357142999999,31,28,3,0,9,2.1,2.03,1.0,1385.88,NN,,,,0.091122925,0.148571142,61.73,3.5,7.0,1.0,10551.0,1758.5,NN|VB,0.049103332706854755,0.058823529411764705,0.9866222208365798
921,1021,CHICKEN,soup,592.0625,750.8064516,32,31,1,1,4,25.2,3.11,4.0,954.0,NN|VB,fpa,0.092,0.5,0.11928710099999999,47.1536211,61.73,3.5,7.0,1.0,10551.0,1758.5,NN|VB,0.07903447379674408,0.08333333333333333,0.6473115682601929
922,1022,CHIEF,neat,770.1666667000001,707.2333332999999,30,30,4,0,4,12.45,2.8,12.0,2757.0,JJ|NN,,,,0.19036887,0.09643327,5.0,77.9,3.6,1.0,4303.0,1075.75,JJ|NN,NA,,1.0754775628447533
923,1023,CHIEF,leader,605.7741934999999,753.8709677,31,31,2,1,6,31.16,3.2,6.0,3009.0,NN,synonym,0.16399999999999998,0.45,0.165871159,0.379240746,5.0,77.9,3.6,1.0,4303.0,1075.75,JJ|NN,0.6334790043495185,0.5,0.8103035092353821
924,1024,CHILD,baby,563.5625,641.483871,32,31,1,1,4,509.37,4.41,1.0,618.33,NN|VB,category,0.20199999999999999,0.41,0.409905089,0.470903196,157.65,3.91,5.0,3.0,4364.0,1091.0,NN,0.07807085939687115,0.14285714285714285,0.7252862453460693
925,1025,CHILD,dots,767.8846154,733.1538462,26,26,3,0,4,3.06,2.2,5.0,833.0,NN,,,,0.075484777,0.050879892999999995,157.65,3.91,5.0,3.0,4364.0,1091.0,NN,0.06255774857925203,0.08333333333333333,1.0260505452752113
926,1026,CHILDISH,listen,657.9333333,631.34375,30,32,3,0,6,544.78,4.44,1.0,3456.6,VB|NN,,,,0.036170575,0.17079530699999998,4.9,2.4,8.0,0.0,10295.0,1470.71,JJ,NA,0.25,0.8808339983224869
927,1027,CHILDISH,immature,802.4285714,781.1290323,28,31,1,1,8,3.27,2.23,0.0,1968.43,JJ,synonym,0.28600000000000003,0.09,0.039848545,11.33741858,4.9,2.4,8.0,0.0,10295.0,1470.71,JJ,NA,,0.7764191627502441
928,1028,CHILDREN,superior,745.0,705.71875,30,32,3,0,8,13.0,2.82,0.0,2460.86,JJ|NN,,,,0.063873628,0.022147259,175.1,3.95,8.0,0.0,13118.0,1874.0,NN,0.09532967925279144,0.2,1.0350968465209007
929,1029,CHILDREN,kids,649.5806452,604.3125,31,32,1,1,4,301.1,4.19,5.0,562.33,NN|VB,synonym,0.22899999999999998,0.16,0.379729824,0.263300485,175.1,3.95,8.0,0.0,13118.0,1874.0,NN,1e+300,1.0,0.573495090007782
930,1030,CHIME,bell,599.15625,811.6129032,32,31,1,1,4,39.33,3.3,13.0,1403.0,NN,perceptual property,0.36,0.24,0.175026828,8.694205577,0.92,1.68,5.0,6.0,5230.0,1307.5,NN|VB,0.06992388673950939,0.16666666666666666,0.9414579048752785
931,1031,CHIME,blonde,671.4,666.8333332999999,30,30,3,0,6,13.92,2.85,0.0,2323.6,JJ|NN,,,,0.087329467,0.051908489,0.92,1.68,5.0,6.0,5230.0,1307.5,NN|VB,0.052709673483258376,0.09090909090909091,0.9526943564414978
932,1034,CHINA,dish,642.483871,659.7931034,31,29,1,1,4,11.45,2.77,6.0,1977.0,NN|VB,fpa,0.162,0.1,0.067076361,0.100837753,24.86,3.1,5.0,1.0,10925.0,2731.25,NN,0.059216810756694035,0.07692307692307693,0.9775897711515427
933,1035,CHINA,stairs,648.0333333,698.9310345,30,29,3,0,6,23.76,3.08,1.0,1727.8,NN,,,,0.075697791,0.20219395,24.86,3.1,5.0,1.0,10925.0,2731.25,NN,0.05893260023453482,0.07692307692307693,1.0223749037832022
934,1036,CHINA,cab,657.68,697.7666667000001,25,30,3,0,3,35.8,3.26,15.0,1404.5,NN,,,,0.286466088,0.02875593,24.86,3.1,5.0,1.0,10925.0,2731.25,NN,0.0514524379682575,0.06666666666666667,1.0098168840631843
935,1037,CHINESE,rice,595.46875,618.8709677,32,31,2,1,4,15.08,2.89,15.0,2266.0,NN,perceptual property,0.027999999999999997,0.21,0.096037914,0.43181478700000003,7.0,44.43,3.36,0.0,18293.0,3048.83,NN|JJ,0.04726714583528849,0.06666666666666667,0.8604870587587357
936,1038,CHINESE,bread,628.84375,640.21875,32,32,4,0,5,28.33,3.16,5.0,1995.75,NN,,,,0.062660885,0.0,7.0,44.43,3.36,0.0,18293.0,3048.83,NN|JJ,0.051781097434754786,0.07142857142857142,0.9801193531602621
937,1039,CHIP,meat,675.0,661.0909091,31,33,3,0,4,43.65,3.35,13.0,2579.0,NN,,,,0.0,0.089735723,20.61,3.02,4.0,8.0,3129.0,1043.0,NN|VB,0.06893676487455816,0.1111111111111111,0.9039257019758224
938,1040,CHIP,potato,598.2258065000001,652.6875,31,32,1,1,6,11.29,2.76,0.0,1880.8,NN,bpa,0.188,0.12,0.07647538599999999,7.976001667999999,20.61,3.02,4.0,8.0,3129.0,1043.0,NN|VB,0.052870686009718344,0.09090909090909091,0.9306687563657761
939,1041,CHIPMUNK,squirrel,716.8666667,748.6129032,30,31,1,1,8,5.47,2.45,0.0,1248.0,NN|VB,category,0.22,0.47,0.300785798,62.39476226,0.82,1.63,8.0,0.0,5652.0,807.43,NN,1e-300,0.5,0.8032179921865463
940,1042,CHIPMUNK,cards,691.5333333,674.2222222,30,27,3,0,5,48.02,3.39,8.0,1452.75,NN,,,,0.012750319,0.0,0.82,1.63,8.0,0.0,5652.0,807.43,NN,1e-300,0.047619047619047616,0.9792177900671959
941,1043,CHIPS,movement,704.96875,747.7666667000001,32,30,4,0,8,14.84,2.88,0.0,1856.0,NN,,,,0.015258885,0.0,5.0,16.24,2.92,6.0,3435.0,858.75,NN|VB,0.050490352301332815,0.0625,0.962991613894701
942,1044,CHIPS,potato,552.40625,822.2666667000001,32,30,2,1,6,11.29,2.76,0.0,1880.8,NN,bpa,0.21899999999999997,0.33,0.07647538599999999,7.976001667999999,5.0,16.24,2.92,6.0,3435.0,858.75,NN|VB,0.44770929553347905,0.5,0.8749733120203018
943,1047,CHOCOLATE,candy,556.4193548,637.862069,31,29,1,1,5,35.78,3.26,6.0,1799.5,NN,supraordinate,0.196,0.62,0.397991033,13.20140836,29.39,3.18,9.0,0.0,17726.0,2215.75,NN,0.08809628619432193,0.14285714285714285,0.683642566204071
944,1048,CHOCOLATE,leather,646.6875,677.4,32,30,3,0,7,13.59,2.84,3.0,3107.67,NN,,,,0.031857879,0.27009953800000003,29.39,3.18,9.0,0.0,17726.0,2215.75,NN,0.0762587073701658,0.1,0.9020571783185005
945,1049,CHOICE,decision,629.375,737.1724138,32,29,1,1,8,55.06,3.45,1.0,2351.43,NN,synonym,0.305,0.6,0.323305471,0.34941160299999996,97.55,3.7,6.0,0.0,6985.0,1397.0,NN,0.08882692717157328,0.09090909090909091,0.9398673512041569
946,1050,CHOOSE,pick,607.5483871,691.3870968,31,31,1,1,4,198.39,4.01,14.0,1351.67,VB|NN,synonym,0.439,0.21,0.323109895,0.28533711300000003,48.06,3.39,6.0,1.0,6513.0,1302.6,VB,0.2445884222521228,,0.8904785364866257
947,1051,CHOOSE,monkey,687.4375,616.65625,32,32,3,0,6,33.51,3.23,1.0,1398.0,NN|VB,,,,0.0054965990000000004,0.0,48.06,3.39,6.0,1.0,6513.0,1302.6,VB,0.05690304667538995,,0.9166866391897202
948,1052,CHOP,ax,711.0,746.8148147999999,18,27,2,1,2,4.33,2.35,8.0,94.0,NN|VB,functional property,0.027000000000000003,0.51,0.074308563,1.743817331,4.0,13.61,2.84,7.0,3462.0,1154.0,NN|VB,0.044365198629753716,0.0625,0.9375098794698715
949,1053,CHOP,learn,650.1290323,682.5,31,32,4,0,5,118.57,3.78,1.0,2167.25,VB,,,,0.08736647199999999,0.032935029,4.0,13.61,2.84,7.0,3462.0,1154.0,NN|VB,0.05215821022060616,0.1111111111111111,0.9097773283720016
950,1054,CHORUS,toothpaste,942.5483870999999,781.8709677,31,31,4,0,10,3.14,2.21,0.0,1671.33,NN,,,,0.033978931000000004,0.121518968,6.0,6.08,2.49,2.0,7597.0,1519.4,NN,0.04024408900815283,0.0625,0.9558442123234272
951,1055,CHORUS,song,606.0967742,734.2580644999999,31,31,2,1,4,93.69,3.68,9.0,3102.33,NN,supraordinate,0.079,0.67,0.070165015,1.392097594,6.0,6.08,2.49,2.0,7597.0,1519.4,NN,0.05353074569733997,0.09090909090909091,0.8538761138916016
952,1056,CHRIST,jesus,610.40625,714.1818182,32,33,1,1,5,161.18,3.91,0.0,1741.0,NN|minor,synonym,0.364,0.93,0.186441369,13.05613639,90.14,3.66,6.0,0.0,10965.0,2193.0,NN,1e+300,1.0,0.6563090682029724
953,1057,CHRIST,on,614.0,738.6666667000001,31,30,3,0,2,6955.73,5.55,9.0,4606.0,minor|JJ,,,,0.076712476,0.043021936,90.14,3.66,6.0,0.0,10965.0,2193.0,NN,NA,,0.9435622580349445
954,1058,CHRISTIAN,jewish,723.5,673.4848485,30,33,2,1,6,13.76,2.85,0.0,995.6,JJ|NN,category,0.038,0.6,0.198042907,0.9246458879999999,9.0,15.9,2.91,0.0,20345.0,2543.13,NN|JJ,NA,,0.7571051567792892
955,1059,CHRISTIAN,enough,629.2903226,746.21875,31,32,4,0,6,501.33,4.41,0.0,1416.4,RB|JJ|NN,,,,0.014948422,0.022403517999999997,9.0,15.9,2.91,0.0,20345.0,2543.13,NN|JJ,NA,0.1,0.9984210573602468
956,1060,CHRISTMAS,santa,676.4137931,694.7333332999999,29,30,2,1,5,46.69,3.38,0.0,2278.5,NN,script,0.021,0.34,0.013337883,2.530505703,9.0,122.43,3.8,0.0,14189.0,1773.63,NN,0.04608616323661401,0.07692307692307693,0.6600157916545868
957,1061,CHRISTMAS,sky,633.125,594.1515152000001,32,33,4,0,3,44.8,3.36,7.0,159.5,NN,,,,0.090838116,0.064419968,9.0,122.43,3.8,0.0,14189.0,1773.63,NN,0.04950291005755788,0.07692307692307693,0.9112888276576996
958,1064,CHUNK,piece,650.875,686.0666667,32,30,1,1,5,124.49,3.8,1.0,1252.0,NN|VB,synonym,0.304,0.41,0.273866903,0.42532595700000003,4.14,2.33,5.0,2.0,3949.0,987.25,NN,0.060382334590150286,0.1,0.8289429545402527
959,1065,CHUNK,christ,833.9642857000001,803.9677419,28,31,3,0,6,90.14,3.66,0.0,2193.0,NN,,,,0.03230834,0.093506249,4.14,2.33,5.0,2.0,3949.0,987.25,NN,0.056834272281860006,0.09090909090909091,0.6975143551826477
960,1066,CHURCH,white,649.5,603.3333332999999,32,30,4,0,5,171.45,3.94,3.0,1972.5,JJ|NN,,,,0.010346181,0.0,6.0,69.67,3.55,0.0,5110.0,1022.0,NN,0.059082169874983215,0.08333333333333333,0.965883694589138
961,1067,CHURCH,religion,596.9677419,765.6129032,31,31,2,1,8,13.86,2.85,0.0,2504.86,NN,unclassified,0.134,0.62,0.21539172899999998,0.47619103700000004,6.0,69.67,3.55,0.0,5110.0,1022.0,NN,0.06462433875324218,0.08333333333333333,0.8706947863101959
962,1068,CIGAR,south,679.8064516,639.0,31,28,3,0,5,64.47,3.52,3.0,1180.5,NN|RB|JJ,,,,0.011134091,0.052447805,12.94,2.82,5.0,0.0,5383.0,1345.75,NN,0.05145196632167822,0.07692307692307693,1.0398443900048733
963,1069,CIGAR,smoke,648.4666667,630.65625,30,32,1,1,5,65.43,3.52,4.0,654.25,NN|VB,functional property,0.507,0.24,0.208420264,14.13023771,12.94,2.82,5.0,0.0,5383.0,1345.75,NN,0.047683593185451234,0.06666666666666667,0.8546413779258728
964,1070,CINNAMON,toast,602.7096774,733.3448276,31,29,1,1,5,33.47,3.23,3.0,1700.75,NN|VB,supraordinate,0.218,0.26,0.023570371,15.98269075,2.98,2.18,8.0,0.0,16189.0,2312.71,NN,1e-300,0.07692307692307693,0.8458158671855927
965,1071,CINNAMON,klutz,1165.777778,1057.0714289999999,9,14,3,0,5,,,,,NN,,,,0.09107504,0.06738533299999999,2.98,2.18,8.0,0.0,16189.0,2312.71,NN,5e-301,0.09090909090909091,0.8639378696680069
966,1072,CIRCLE,square,657.3125,580.4516129,32,31,1,1,6,31.76,3.21,1.0,1716.2,NN|VB|JJ,category,0.635,0.34,0.100897573,0.7860891409999999,21.51,3.04,6.0,0.0,6222.0,1244.4,NN|VB,0.23476368012032103,0.125,1.0053873374126852
967,1073,CIRCLE,wimp,908.9523810000001,825.56,21,25,3,0,4,,,,,NN,,,,0.039712407000000005,0.022468548999999997,21.51,3.04,6.0,0.0,6222.0,1244.4,NN|VB,0.04837884886689296,0.07142857142857142,0.9857258209958673
968,1074,CIRCUMSTANCE,situation,672.125,726.8333332999999,32,30,1,1,9,82.49,3.62,0.0,2640.38,NN,synonym,0.23,0.2,0.204438587,0.537849238,2.06,2.03,12.0,0.0,15666.0,1424.18,NN,0.1333867509026849,0.25,0.9525296054780483
969,1075,CIRCUMSTANCE,ruler,592.1875,647.3333332999999,32,30,3,0,5,3.18,2.21,2.0,2819.25,NN,,,,0.11263753900000001,0.069594515,2.06,2.03,12.0,0.0,15666.0,1424.18,NN,0.07004393723942158,0.1,0.9544094949960709
970,1076,CIRCUS,minute,619.9310345,793.1333333,29,30,3,0,6,377.49,4.28,0.0,2775.0,NN,,,,0.10105014699999999,0.06812628700000001,17.06,2.94,6.0,1.0,4352.0,870.4,NN,0.04920104605798738,0.1111111111111111,0.9866632334887981
971,1077,CIRCUS,clown,654.0645161,699.516129,31,31,1,1,5,15.82,2.91,3.0,724.75,NN,fpa,0.594,0.52,0.098452161,20.38317669,17.06,2.94,6.0,1.0,4352.0,870.4,NN,0.040151212460781995,0.07692307692307693,0.7035550177097321
972,1078,CITIZEN,geek,853.1851852,729.7096774,27,31,3,0,4,,,,,NN,,,,0.068137639,0.052967691,13.33,2.83,7.0,0.0,12856.0,2142.67,NN,1e-300,0.16666666666666666,0.9076130464673042
973,1079,CITIZEN,person,628.9,599.78125,30,32,1,1,6,212.88,4.04,1.0,2936.4,NN,synonym,0.191,0.24,0.329514075,0.38405072100000004,13.33,2.83,7.0,0.0,12856.0,2142.67,NN,0.14686348019436304,0.3333333333333333,0.8689258843660355
974,1080,CITY,vomit,787.7,728.6551724,30,29,4,0,5,5.33,2.44,0.0,1258.0,VB|NN,,,,0.027296236,0.106139483,4.0,169.1,3.94,2.0,3865.0,1288.33,NN,0.052606827868102564,0.07142857142857142,0.9900235217064619
975,1081,CITY,state,657.7333332999999,710.8484847999999,30,33,2,1,5,107.84,3.74,7.0,3504.5,NN|VB,category,0.132,0.19,0.052173313,0.14655542,4.0,169.1,3.94,2.0,3865.0,1288.33,NN,0.4257071842791009,0.25,0.9586223736405373
976,1082,CLAIM,persuade,707.7333332999999,900.1428571,30,28,3,0,8,6.39,2.51,0.0,2034.71,VB,,,,0.027455135,0.0,25.39,3.11,5.0,1.0,4403.0,1100.75,NN|VB,0.05899572347657352,0.07692307692307693,0.8716210722923279
977,1083,CLAIM,insurance,788.0666667,795.1290323,30,31,1,1,9,38.33,3.29,0.0,2575.38,NN,bpa,0.11800000000000001,0.3,0.085890859,0.335206557,25.39,3.11,5.0,1.0,4403.0,1100.75,NN|VB,0.05438756946600842,0.08333333333333333,0.7459109425544739
978,1084,CLAM,flakes,707.6129032,772.8214286,31,28,3,0,6,1.86,1.98,2.0,1642.0,NN|VB,,,,0.006135231999999999,0.13495569,3.92,2.3,4.0,7.0,3543.0,1181.0,NN|VB,0.041794690395494286,0.07142857142857142,0.8763808906078339
979,1085,CLAM,oyster,791.3928571,703.3125,28,32,1,1,6,3.06,2.2,1.0,2899.0,NN,category,0.285,0.37,0.17716654399999998,39.41732743,3.92,2.3,4.0,7.0,3543.0,1181.0,NN|VB,0.5222865942718311,0.3333333333333333,0.8322746306657791
